claim1_id,claim1_arxiv,claim1_title,claim1_text,claim1_condition,claim1_citations,claim1_confidence,claim2_id,claim2_arxiv,claim2_title,claim2_text,claim2_condition,claim2_citations,claim2_confidence,group_key,strategy,contradiction_type,classification_reason,avg_citations,avg_confidence,log_citations,significance_score
3,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the specific experimental conditions (one is broad across multiple models and datasets, the other is narrow to mgsm, qwen instruct, and cot-struct), so the apparent difference is due to different experimental setups rather than a contradiction in the core finding.",152.0,4.5,5.030437921392435,48.182627528354615
1,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Large Language Model improves Arithmetic Accuracy,"cot prompting, math and logic datasets",303,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this contradiction is fully explained by the different experimental conditions (cot prompting with math/logic datasets vs mgsm with qwen instruct in Bengali), so they would likely agree under the same conditions.",152.0,4.5,5.030437921392435,48.182627528354615
3,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.20),151.5,4.5,5.0271645960474665,48.1629875762848
3,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state the same relationship (Chain-of-Thought improves arithmetic accuracy), but they differ only in the experimental conditions (broad vs. narrow), so the apparent difference is due to different setups, not a contradiction.",160.0,4.0,5.081404364984463,46.488426189906775
3,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (math/logic tasks vs. Stack Overflow data, and different model sets), so the apparent difference is due to different experimental setups rather than a contradiction in the core finding.",153.5,4.0,5.0401940963378005,46.2411645780268
3,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the specific experimental conditions (one uses general math/logic tasks with multiple models/datasets, while the other specifies a particular tag configuration and the QWQ model), so the apparent difference is due to different experimental setups rather than a contradiction in the core finding.",151.5,4.0,5.0271645960474665,46.1629875762848
5,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30),151.5,4.0,5.0271645960474665,46.1629875762848
3,2404.10952,Can Language Models Solve Olympiad Programming?,Large Language Model improves Arithmetic Accuracy,"usaco benchmark, task-specific knowledge stores",70,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Large Language Model degrades Arithmetic Accuracy,"mgsm, qwen instruct, bengali",1,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims directly contradict each other (improves vs degrades arithmetic accuracy), but this contradiction is fully explained by different experimental conditions (USACO benchmark vs MGSM with Qwen Instruct in Bengali), so they are not a scientific dispute about the same setup.",35.5,5.0,3.597312260588446,41.58387356353067
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.20),29.0,5.0,3.4011973816621555,40.40718428997293
2,2404.10952,Can Language Models Solve Olympiad Programming?,Large Language Model degrades Arithmetic Accuracy,"usaco benchmark, zero-shot",70,4,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims appear contradictory (one says ""degrades"" and the other says ""improves"" arithmetic accuracy), but this difference is fully explained by the distinct experimental conditions—different benchmarks (usaco vs. sleepcot-1.5b) and domains (zero-shot vs. sleep domain)—so under the same conditions they would likely agree.",37.0,4.5,3.6375861597263857,39.825516958358314
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets, models, and settings), so the apparent contradiction is due to different experimental setups rather than a genuine disagreement.",22.0,5.0,3.1354942159291497,38.8129652955749
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only because they were tested under different experimental conditions (gsm8k dataset with gpt-3.5-turbo-0301 vs. sleepcot in the sleep domain), so the apparent contradiction is due to differing setups rather than a genuine disagreement.",21.0,5.0,3.091042453358316,38.546254720149896
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models), so they would likely agree under the same conditions.",19.5,5.0,3.0204248861443626,38.12254931686617
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ in experimental conditions (different datasets and models), so the apparent contradiction is due to differing setups rather than a direct dispute.",27.5,4.5,3.349904087274605,38.09942452364763
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.20),19.0,5.0,2.995732273553991,37.97439364132394
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,7,2505.09031,"Improving the Reliability of LLMs: Combining CoT, RAG, Self-Consistency, and Self-Verification",Chain-of-Thought improves Arithmetic Accuracy,"halueval, gpt-3.5-turbo",8,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k vs halueval datasets and slightly different model specifications), so the apparent difference is due to different experimental setups.",23.0,4.5,3.1780538303479458,37.06832298208767
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.25),21.0,4.5,3.091042453358316,36.546254720149896
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they use different experimental conditions (gsm8k vs gpqa datasets and gpt-3.5-turbo-0301 vs qwen2.5-7b models), so any apparent difference is due to the different setups rather than a contradiction in the core claim.",20.5,4.5,3.068052935133617,36.4083176108017
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models), so the apparent difference is due to the specific setups rather than a genuine contradiction.",19.5,4.5,3.0204248861443626,36.12254931686617
6,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30),19.0,4.5,2.995732273553991,35.97439364132394
4,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k with gpt-3.5-turbo-0301 vs. tag configuration with qwq), so the apparent difference is due to different setups rather than a genuine contradiction.",19.0,4.5,2.995732273553991,35.97439364132394
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets, models, and settings), so the apparent difference is due to these varying setups rather than any contradiction in the core claim.",13.0,5.0,2.6390573296152584,35.834343977691546
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ in experimental conditions (different datasets and models), so any apparent contradiction is due to these differing setups rather than a genuine scientific dispute.",18.5,4.5,2.970414465569701,35.82248679341821
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k dataset with GPT-3.5 vs. sleepcot in the sleep domain), so the apparent difference is due to different experimental setups rather than a genuine contradiction.",12.0,5.0,2.5649493574615367,35.38969614476922
4,2407.03624,Question-Analysis Prompting Improves LLM Performance in Reasoning Tasks,Large Language Model degrades Arithmetic Accuracy,"gsm8k, aqua, agieval sat math, gpt-3.5 turbo, gpt-4 turbo, large n for simple problems",27,4,18,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Large Language Model improves Arithmetic Accuracy,"sleepcot-1.5b, sleep domain",4,5,Large Language Model|OPPOSITE|Arithmetic Accuracy,opposite_rels,Experimental_Condition_Contradiction,"The claims appear contradictory (one says degrades, the other says improves), but they differ because they use completely different experimental conditions—Claim 1 tests GPT-3.5/4 on standard math benchmarks, while Claim 2 tests a specialized model (sleepcot-1.5b) in a sleep domain, so the results are not directly comparable and would likely agree if tested under the same conditions.",15.5,4.5,2.803360380906535,34.82016228543921
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models), so the apparent difference is due to different setups rather than a contradiction in the core finding.",10.5,5.0,2.4423470353692043,34.65408221221523
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,7,2505.09031,"Improving the Reliability of LLMs: Combining CoT, RAG, Self-Consistency, and Self-Verification",Chain-of-Thought improves Arithmetic Accuracy,"halueval, gpt-3.5-turbo",8,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k vs halueval dataset and gpt-3.5 vs gpt-3.5-turbo model), so the apparent difference is due to different setups rather than a contradiction in the core finding.",14.0,4.5,2.70805020110221,34.24830120661326
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.25),12.0,4.5,2.5649493574615367,33.38969614476922
1,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,2,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,Chain-of-Thought|degrades|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state the same directional effect (Chain-of-Thought degrades arithmetic accuracy), but they differ in experimental conditions (different datasets, models, and sampling parameters), so the apparent contradiction is explained by these differing setups rather than a genuine scientific dispute.",11.5,4.5,2.5257286443082556,33.154371865849534
6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ in experimental conditions (different datasets, models, and sampling parameters), so any apparent contradiction is due to these differing setups rather than a genuine scientific dispute.",11.5,4.5,2.5257286443082556,33.154371865849534
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k with gpt-3.5 vs. gpqa with qwen2.5-7b), so the apparent difference is due to different setups, not a contradiction in the core finding.",11.5,4.5,2.5257286443082556,33.154371865849534
1,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,3,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,Chain-of-Thought|degrades|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.25),11.0,4.5,2.4849066497880004,32.909439898728
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k with gpt-3.5 vs. system-2 benchmarks with qwen model), so the apparent difference is due to different setups rather than a genuine contradiction.",10.5,4.5,2.4423470353692043,32.65408221221523
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,16,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30),10.5,4.5,2.4423470353692043,32.65408221221523
7,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30),10.0,4.5,2.3978952727983707,32.38737163679022
5,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k with gpt-3.5 vs. tag configuration with qwq), so the apparent difference is due to different setups rather than a genuine contradiction.",10.0,4.5,2.3978952727983707,32.38737163679022
6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models), so the apparent difference is due to the specific setups rather than a contradiction in the core finding.",9.0,4.5,2.302585092994046,31.815510557964274
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30),9.0,4.5,2.302585092994046,31.815510557964274
6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,7,2505.09031,"Improving the Reliability of LLMs: Combining CoT, RAG, Self-Consistency, and Self-Verification",Chain-of-Thought improves Arithmetic Accuracy,"halueval, gpt-3.5-turbo",8,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models), so the apparent difference is due to the setups, not a contradiction in the core finding.",12.5,4.0,2.6026896854443837,31.616138112666302
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,21,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30),8.5,4.5,2.2512917986064953,31.50775079163897
6,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ in experimental conditions (different datasets—gpqa diamond vs gsm8k—and different models—sonnet 3.5 vs gpt-3.5), so the apparent difference is due to different setups, not a contradiction in the core claim.",8.5,4.5,2.2512917986064953,31.50775079163897
2,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,3,2507.13362,Enhancing Spatial Reasoning in Vision-Language Models via Chain-of-Thought Prompting and Reinforcement Learning,Chain-of-Thought degrades Arithmetic Accuracy,"cvbench, llama-4-scout-17b-16e-instruct, scenegraph cot + pot",5,5,Chain-of-Thought|degrades|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought degrades arithmetic accuracy, but they differ only in experimental conditions (different datasets, models, and prompting methods), so they would likely agree under the same conditions.",5.5,5.0,1.8718021769015913,31.23081306140955
